,StorageLevel,Inflow,Outflow,Precipitation,AvgTemp,SnowDepth,Snowfall,Precip_7d_sum,Precip_30d_sum,Temp_7d_avg,SnowDepth_30d_avg,Snowfall_7d_sum,Month,Forecast_Precip_7d_sum,Forecast_Temp_7d_avg,Forecast_1M_Precip_Below,Forecast_1M_Precip_Normal,Forecast_1M_Precip_Above,Forecast_1M_Temp_Below,Forecast_1M_Temp_Normal,Forecast_1M_Temp_Above
2022-09-10,244.31,11.3,19.21,0.0,21.7,0.0,0.0,38.0,248.0,21.257142857142856,0.0,0.0,9,0.0,21.28571428571428,66,23,11,21,26,53
2022-09-11,243.81,10.1,19.18,0.0,19.7,0.0,0.0,20.5,248.0,21.21428571428571,0.0,0.0,9,0.0,21.985714285714288,60,31,9,11,28,61
2022-09-12,243.23,9.13,19.17,0.0,21.7,0.0,0.0,15.5,223.0,21.37142857142857,0.0,0.0,9,0.0,22.44285714285714,51,31,18,8,31,61
2022-09-13,242.6,8.3,19.14,0.0,23.3,0.0,0.0,12.5,192.0,21.428571428571423,0.0,0.0,9,3.0,21.8,56,29,15,13,31,56
2022-09-14,241.92,7.38,19.07,0.0,22.1,0.0,0.0,11.5,185.0,21.27142857142857,0.0,0.0,9,3.0,20.514285714285712,61,29,10,22,49,29
2022-09-15,241.16,6.61,19.05,0.0,19.5,0.0,0.0,1.0,182.5,21.314285714285713,0.0,0.0,9,3.5,19.699999999999996,53,24,23,23,45,32
2022-09-16,240.34,5.72,18.95,0.0,20.4,0.0,0.0,0.0,177.5,21.199999999999996,0.0,0.0,9,22.0,19.65714285714285,75,20,5,13,59,28
2022-09-17,239.44,4.77,18.9,0.0,22.3,0.0,0.0,0.0,124.5,21.28571428571428,0.0,0.0,9,42.5,19.21428571428571,56,34,10,21,45,34
2022-09-18,238.47,4.21,18.81,0.0,24.6,0.0,0.0,0.0,124.5,21.985714285714288,0.0,0.0,9,42.5,18.228571428571428,60,25,15,21,51,28
2022-09-19,237.4,3.08,18.78,0.0,24.9,0.0,0.0,0.0,121.5,22.44285714285714,0.0,0.0,9,42.5,17.299999999999997,63,27,10,24,50,26
2022-09-20,236.54,8.41,11.16,3.0,18.8,0.0,0.0,3.0,124.5,21.8,0.0,0.0,9,40.0,17.24285714285714,50,31,19,10,60,30
2022-09-21,236.75,9.56,6.69,0.0,13.1,0.0,0.0,3.0,124.5,20.514285714285712,0.0,0.0,9,40.0,17.8,75,19,6,26,46,28
2022-09-22,236.95,9.35,6.69,0.5,13.8,0.0,0.0,3.5,125.0,19.699999999999996,0.0,0.0,9,39.5,18.499999999999996,71,22,7,22,56,22
2022-09-23,237.01,7.72,10.51,18.5,20.1,0.0,0.0,22.0,143.5,19.65714285714285,0.0,0.0,9,21.0,18.157142857142855,52,29,19,27,48,25
2022-09-24,237.76,31.3,16.84,20.5,19.2,0.0,0.0,42.5,141.0,19.21428571428571,0.0,0.0,9,0.5,17.928571428571423,54,26,20,53,25,22
2022-09-25,237.55,8.66,18.79,0.0,17.7,0.0,0.0,42.5,125.0,18.228571428571428,0.0,0.0,9,0.5,18.142857142857142,55,36,9,67,26,7
2022-09-26,236.97,10.13,10.96,0.0,18.4,0.0,0.0,42.5,114.0,17.299999999999997,0.0,0.0,9,0.5,18.27142857142857,61,26,13,68,22,10
2022-09-27,237.28,11.54,6.81,0.5,18.4,0.0,0.0,40.0,102.0,17.24285714285714,0.0,0.0,9,0.0,18.457142857142856,66,28,6,67,21,12
2022-09-28,237.58,10.58,6.82,0.0,17.0,0.0,0.0,40.0,102.0,17.8,0.0,0.0,9,0.0,17.828571428571426,51,26,23,56,29,15
2022-09-29,237.82,9.61,6.83,0.0,18.7,0.0,0.0,39.5,97.0,18.499999999999996,0.0,0.0,9,0.0,16.157142857142855,48,31,21,70,17,13
2022-09-30,237.99,9.11,6.84,0.0,17.7,0.0,0.0,21.0,88.5,18.157142857142855,0.0,0.0,9,25.5,14.77142857142857,66,27,7,53,33,14
2022-10-01,238.13,8.58,6.84,0.0,17.6,0.0,0.0,0.5,88.5,17.928571428571423,0.0,0.0,10,26.0,14.128571428571425,56,30,14,11,26,63
2022-10-02,238.25,8.29,6.84,0.0,19.2,0.0,0.0,0.5,88.0,18.142857142857142,0.0,0.0,10,31.0,13.2,62,26,12,22,31,47
2022-10-03,238.3,7.53,8.11,0.0,19.3,0.0,0.0,0.5,81.0,18.27142857142857,0.0,0.0,10,54.0,12.77142857142857,55,30,15,26,17,57
2022-10-04,238.17,6.9,9.07,0.0,19.7,0.0,0.0,0.0,63.5,18.457142857142856,0.0,0.0,10,54.0,12.299999999999999,66,25,9,24,23,53
2022-10-05,238.02,6.78,9.06,0.0,12.6,0.0,0.0,0.0,58.5,17.828571428571426,0.0,0.0,10,54.0,12.557142857142853,63,29,8,19,33,48
2022-10-06,237.84,6.27,9.05,0.0,7.0,0.0,0.0,0.0,55.5,16.157142857142855,0.0,0.0,10,54.0,13.314285714285711,60,29,11,10,26,64
2022-10-07,237.67,10.3,9.05,25.5,8.0,0.0,0.0,25.5,80.0,14.77142857142857,0.0,0.0,10,28.5,14.299999999999997,59,36,5,6,30,64
2022-10-08,238.09,13.33,9.08,0.5,13.1,0.0,0.0,26.0,70.0,14.128571428571425,0.0,0.0,10,28.0,14.785714285714283,53,33,14,10,25,65
2022-10-09,238.09,7.78,9.08,5.0,12.7,0.0,0.0,31.0,74.0,13.2,0.0,0.0,10,23.0,15.099999999999998,60,32,8,20,30,50
2022-10-10,238.91,34.76,9.13,23.0,16.3,0.0,0.0,54.0,97.0,12.77142857142857,0.0,0.0,10,1.0,15.057142857142855,64,20,16,27,40,33
2022-10-11,240.13,18.11,8.85,0.0,16.4,0.0,0.0,54.0,97.0,12.299999999999999,0.0,0.0,10,1.0,14.342857142857142,57,25,18,13,53,34
2022-10-12,240.58,12.99,7.51,0.0,14.4,0.0,0.0,54.0,97.0,12.557142857142853,0.0,0.0,10,1.0,13.599999999999998,51,29,20,12,55,33
2022-10-13,240.85,10.94,7.5,0.0,12.3,0.0,0.0,54.0,97.0,13.314285714285711,0.0,0.0,10,1.0,13.471428571428572,63,30,7,18,47,35
2022-10-14,241.03,10.23,7.84,0.0,14.9,0.0,0.0,28.5,97.0,14.299999999999997,0.0,0.0,10,1.0,13.314285714285713,58,25,17,21,56,23
2022-10-15,241.16,10.1,8.5,0.0,16.5,0.0,0.0,28.0,97.0,14.785714285714283,0.0,0.0,10,5.0,12.97142857142857,70,19,11,22,48,30
2022-10-16,241.24,9.63,8.51,0.0,14.9,0.0,0.0,23.0,97.0,15.099999999999998,0.0,0.0,10,5.0,12.599999999999998,55,24,21,27,45,28
2022-10-17,241.31,9.78,8.5,1.0,16.0,0.0,0.0,1.0,98.0,15.057142857142855,0.0,0.0,10,4.0,11.399999999999997,61,22,17,27,50,23
2022-10-18,241.37,8.82,8.5,0.0,11.4,0.0,0.0,1.0,98.0,14.342857142857142,0.0,0.0,10,4.0,10.828571428571426,60,29,11,23,48,29
2022-10-19,241.38,8.66,8.5,0.0,9.2,0.0,0.0,1.0,98.0,13.599999999999998,0.0,0.0,10,4.0,10.428571428571427,56,32,12,13,52,35
2022-10-20,241.37,8.18,8.51,0.0,11.4,0.0,0.0,1.0,95.0,13.471428571428572,0.0,0.0,10,4.0,9.742857142857142,65,26,9,26,41,33
2022-10-21,241.35,8.02,8.5,0.0,13.8,0.0,0.0,1.0,95.0,13.314285714285713,0.0,0.0,10,4.0,9.057142857142855,59,24,17,50,30,20
2022-10-22,241.32,8.33,8.5,4.0,14.1,0.0,0.0,5.0,98.5,12.97142857142857,0.0,0.0,10,0.0,8.428571428571427,54,35,11,72,16,12
2022-10-23,241.33,8.5,8.5,0.0,12.3,0.0,0.0,5.0,80.0,12.599999999999998,0.0,0.0,10,0.0,8.07142857142857,75,19,6,61,22,17
2022-10-24,241.3,7.69,8.5,0.0,7.6,0.0,0.0,4.0,59.5,11.399999999999997,0.0,0.0,10,0.0,8.457142857142856,60,31,9,62,19,19
2022-10-25,241.24,7.7,8.5,0.0,7.4,0.0,0.0,4.0,59.5,10.828571428571426,0.0,0.0,10,0.0,9.057142857142855,70,20,10,69,25,6
2022-10-26,241.19,7.52,8.5,0.0,6.4,0.0,0.0,4.0,59.5,10.428571428571427,0.0,0.0,10,0.0,9.87142857142857,62,19,19,64,31,5
2022-10-27,241.13,7.53,8.5,0.0,6.6,0.0,0.0,4.0,59.0,9.742857142857142,0.0,0.0,10,0.5,10.64285714285714,54,23,23,60,21,19
2022-10-28,241.07,7.23,8.2,0.0,9.0,0.0,0.0,4.0,59.0,9.057142857142855,0.0,0.0,10,1.5,10.542857142857141,74,20,6,58,28,14
2022-10-29,241.01,6.5,7.62,0.0,9.7,0.0,0.0,0.0,59.0,8.428571428571427,0.0,0.0,10,1.5,9.999999999999998,58,21,21,50,31,19
2022-10-30,240.94,6.56,7.5,0.0,9.8,0.0,0.0,0.0,59.0,8.07142857142857,0.0,0.0,10,2.0,9.499999999999998,56,24,20,61,33,6
2022-10-31,240.87,6.41,7.51,0.0,10.3,0.0,0.0,0.0,59.0,8.457142857142856,0.0,0.0,10,2.0,9.099999999999998,56,28,16,56,32,12
2022-11-01,240.8,6.42,7.51,0.0,11.6,0.0,0.0,0.0,59.0,9.057142857142855,0.0,0.0,11,3.5,8.64285714285714,63,32,5,22,20,58
2022-11-02,240.73,6.4,7.5,0.0,12.1,0.0,0.0,0.0,59.0,9.87142857142857,0.0,0.0,11,3.5,8.257142857142856,53,36,11,20,29,51
2022-11-03,240.66,6.56,7.5,0.5,12.0,0.0,0.0,0.5,59.5,10.64285714285714,0.0,0.0,11,3.0,8.028571428571427,49,30,21,19,30,51
2022-11-04,240.65,7.81,7.5,1.0,8.3,0.0,0.0,1.5,60.5,10.542857142857141,0.0,0.0,11,2.0,8.285714285714285,62,30,8,22,16,62
2022-11-05,240.65,7.04,7.5,0.0,5.9,0.0,0.0,1.5,60.5,9.999999999999998,0.0,0.0,11,2.0,9.07142857142857,66,17,17,20,29,51
2022-11-06,240.6,6.71,7.5,0.5,6.3,0.0,0.0,2.0,35.5,9.499999999999998,0.0,0.0,11,5.0,9.757142857142854,65,22,13,24,16,60
2022-11-07,240.55,6.56,7.5,0.0,7.5,0.0,0.0,2.0,35.0,9.099999999999998,0.0,0.0,11,5.0,9.885714285714284,56,23,21,22,20,58
2022-11-08,240.49,6.56,7.5,1.5,8.4,0.0,0.0,3.5,31.5,8.64285714285714,0.0,0.0,11,3.5,9.57142857142857,47,31,22,7,21,72
2022-11-09,240.44,6.71,7.49,0.0,9.4,0.0,0.0,3.5,8.5,8.257142857142856,0.0,0.0,11,3.5,9.242857142857142,65,22,13,19,22,59
2022-11-10,240.37,6.39,7.49,0.0,10.4,0.0,0.0,3.0,8.5,8.028571428571427,0.0,0.0,11,3.5,8.542857142857141,52,26,22,8,20,72
2022-11-11,240.31,6.4,7.49,0.0,10.1,0.0,0.0,2.0,8.5,8.285714285714285,0.0,0.0,11,13.0,7.714285714285713,58,24,18,18,27,55
2022-11-12,240.24,6.39,7.49,0.0,11.4,0.0,0.0,2.0,8.5,9.07142857142857,0.0,0.0,11,13.0,7.028571428571427,58,31,11,20,30,50
2022-11-13,240.17,6.86,7.49,3.5,11.1,0.0,0.0,5.0,12.0,9.757142857142854,0.0,0.0,11,9.5,6.3285714285714265,15,54,31,6,22,72
2022-11-14,240.16,7.34,7.49,0.0,8.4,0.0,0.0,5.0,12.0,9.885714285714284,0.0,0.0,11,17.0,6.4571428571428555,21,52,27,23,21,56
2022-11-15,240.13,6.69,7.31,0.0,6.2,0.0,0.0,3.5,12.0,9.57142857142857,0.0,0.0,11,18.0,6.842857142857141,13,53,34,13,51,36
2022-11-16,240.1,6.85,7.16,0.0,7.1,0.0,0.0,3.5,11.0,9.242857142857142,0.0,0.0,11,51.0,6.571428571428569,25,50,25,20,48,32
2022-11-17,240.06,6.57,7.51,0.0,5.5,0.0,0.0,3.5,11.0,8.542857142857141,0.0,0.0,11,59.0,7.185714285714284,23,42,35,19,52,29
2022-11-18,240.0,6.89,7.51,9.5,4.3,0.0,0.0,13.0,20.5,7.714285714285713,0.0,0.0,11,49.5,7.614285714285712,21,49,30,30,46,24
2022-11-19,240.01,7.66,7.51,0.0,6.6,0.0,0.0,13.0,20.5,7.028571428571427,0.0,0.0,11,52.5,7.871428571428571,26,47,27,24,46,30
2022-11-20,239.98,6.91,7.51,0.0,6.2,0.0,0.0,9.5,20.5,6.3285714285714265,0.0,0.0,11,52.5,7.942857142857141,14,49,37,21,52,27
2022-11-21,239.95,7.36,7.51,7.5,9.3,0.0,0.0,17.0,24.0,6.4571428571428555,0.0,0.0,11,45.0,7.27142857142857,25,47,28,21,58,21
2022-11-22,239.94,7.15,7.45,1.0,8.9,0.0,0.0,18.0,25.0,6.842857142857141,0.0,0.0,11,54.5,7.285714285714284,19,31,50,25,51,24
2022-11-23,239.93,9.03,7.5,33.0,5.2,0.0,0.0,51.0,58.0,6.571428571428569,0.0,0.0,11,21.5,7.842857142857142,13,50,37,55,25,20
2022-11-24,240.69,22.97,7.5,8.0,9.8,0.0,0.0,59.0,66.0,7.185714285714284,0.0,0.0,11,14.0,6.657142857142856,12,56,32,57,29,14
2022-11-25,241.15,11.49,8.28,0.0,7.3,0.0,0.0,49.5,66.0,7.614285714285712,0.0,0.0,11,14.0,5.571428571428569,16,55,29,56,31,13
2022-11-26,241.26,9.59,8.31,3.0,8.4,0.0,0.0,52.5,69.0,7.871428571428571,0.0,0.0,11,11.0,4.77142857142857,19,55,26,59,32,9
2022-11-27,241.34,9.11,8.31,0.0,6.7,0.0,0.0,52.5,69.0,7.942857142857141,0.0,0.0,11,13.0,4.557142857142855,24,53,23,62,19,19
2022-11-28,241.35,8.16,8.31,0.0,4.6,0.0,0.0,45.0,69.0,7.27142857142857,0.0,0.0,11,13.0,4.085714285714284,19,52,29,65,26,9
2022-11-29,241.33,8.31,8.31,10.5,9.0,0.0,0.0,54.5,79.5,7.285714285714284,0.0,0.0,11,5.0,2.9285714285714266,26,45,29,59,32,9
2022-11-30,241.46,11.83,9.43,0.0,9.1,0.0,0.0,21.5,79.5,7.842857142857142,0.0,0.0,11,11.5,1.942857142857141,20,57,23,69,18,13
2022-12-01,241.5,8.21,8.04,0.5,1.5,0.0,0.0,14.0,80.0,6.657142857142856,0.0,0.0,12,12.0,2.214285714285712,27,48,25,20,26,54
2022-12-02,241.49,7.7,8.01,0.0,-0.3,0.0,0.0,14.0,80.0,5.571428571428569,0.0,0.0,12,13.5,2.67142857142857,19,26,55,19,22,59
2022-12-03,241.45,7.22,8.01,0.0,2.8,0.0,0.0,11.0,79.5,4.77142857142857,0.0,0.0,12,13.5,2.714285714285712,23,26,51,15,30,55
2022-12-04,241.51,11.24,8.02,2.0,5.2,0.0,0.0,13.0,80.5,4.557142857142855,0.0,0.0,12,14.0,2.399999999999998,16,30,54,13,25,62
2022-12-05,241.68,9.31,8.02,0.0,1.3,0.0,0.0,13.0,80.5,4.085714285714284,0.0,0.0,12,14.0,2.699999999999998,16,29,55,5,28,67
2022-12-06,241.72,8.34,8.02,2.5,0.9,0.0,0.0,5.0,82.5,2.9285714285714266,0.0,0.0,12,22.0,3.1999999999999984,10,29,61,13,19,68
2022-12-07,241.75,8.83,8.03,6.5,2.2,0.0,0.0,11.5,89.0,1.942857142857141,0.0,0.0,12,34.5,2.871428571428569,24,41,35,14,20,66
2022-12-08,241.82,9.0,8.03,1.0,3.4,0.0,0.0,12.0,88.5,2.214285714285712,0.0,0.0,12,40.5,2.242857142857141,17,51,32,8,30,62
2022-12-09,241.84,8.02,8.02,1.5,2.9,0.0,0.0,13.5,90.0,2.67142857142857,0.0,0.0,12,50.5,1.699999999999998,32,47,21,9,34,57
2022-12-10,241.84,8.02,8.02,0.0,3.1,0.0,0.0,13.5,90.0,2.714285714285712,0.0,0.0,12,52.0,1.0571428571428552,16,51,33,17,25,58
2022-12-11,241.84,7.86,8.02,2.5,3.0,0.0,0.0,14.0,92.5,2.399999999999998,0.0,0.0,12,52.5,0.38571428571428384,15,52,33,12,22,66
2022-12-12,241.81,7.21,8.02,0.0,3.4,0.0,0.0,14.0,92.5,2.699999999999998,0.0,0.0,12,57.5,-0.6142857142857163,10,53,37,8,26,66
2022-12-13,241.76,8.34,8.02,10.5,4.4,0.0,0.0,22.0,99.5,3.1999999999999984,0.0,0.0,12,47.0,-1.4142857142857161,17,46,37,19,29,52
2022-12-14,242.04,14.2,8.02,19.0,-0.1,3.0,3.0,34.5,118.5,2.871428571428569,0.1,3.0,12,28.0,-1.2571428571428591,19,60,21,9,29,62
2022-12-15,242.25,10.16,8.03,7.0,-1.0,10.0,8.0,40.5,125.5,2.242857142857141,0.43333333333333335,11.0,12,34.5,-0.6857142857142878,55,26,19,24,22,54
2022-12-16,242.36,9.53,8.04,11.5,-0.9,22.0,13.0,50.5,137.0,1.699999999999998,1.1666666666666667,24.0,12,37.0,-0.5142857142857163,58,29,13,16,29,55
2022-12-17,242.41,8.54,8.04,1.5,-1.4,16.0,2.0,52.0,138.5,1.0571428571428552,1.7,26.0,12,48.0,-0.1857142857142878,57,20,23,13,23,64
2022-12-18,242.44,8.37,8.04,3.0,-1.7,12.0,3.0,52.5,132.0,0.38571428571428384,2.1,29.0,12,50.0,0.22857142857142645,53,24,23,17,23,60
2022-12-19,242.45,8.04,8.04,5.0,-3.6,17.0,5.0,57.5,137.0,-0.6142857142857163,2.6666666666666665,34.0,12,52.5,0.8999999999999978,51,25,24,17,17,66
2022-12-20,242.44,7.55,8.04,0.0,-1.2,14.0,1.0,47.0,137.0,-1.4142857142857161,3.1333333333333333,35.0,12,52.5,1.314285714285712,64,26,10,17,34,49
2022-12-21,242.4,7.4,8.04,0.0,1.0,10.0,0.0,28.0,129.5,-1.2571428571428591,3.466666666666667,32.0,12,56.0,1.6142857142857123,57,27,16,17,24,59
2022-12-22,242.44,12.99,8.05,13.5,3.0,5.0,0.0,34.5,142.0,-0.6857142857142878,3.6333333333333333,24.0,12,50.0,1.2714285714285694,64,24,12,20,20,60
2022-12-23,243.04,17.87,8.07,14.0,0.3,17.0,17.0,37.0,123.0,-0.5142857142857163,4.2,28.0,12,36.0,1.4428571428571408,64,30,6,25,21,54
2022-12-24,243.43,12.91,8.04,12.5,0.9,23.0,6.0,48.0,127.5,-0.1857142857142878,4.966666666666667,32.0,12,23.5,1.7428571428571409,69,22,9,14,22,64
2022-12-25,243.66,11.04,8.02,5.0,1.2,13.0,7.0,50.0,132.5,0.22857142857142645,5.4,36.0,12,23.5,1.7142857142857122,70,22,8,7,25,68
2022-12-26,243.82,10.57,8.04,7.5,1.1,15.0,2.0,52.5,137.0,0.8999999999999978,5.9,33.0,12,20.0,1.2571428571428551,57,38,5,19,28,53
2022-12-27,243.91,9.43,9.09,0.0,1.7,8.0,1.0,52.5,137.0,1.314285714285712,6.166666666666667,33.0,12,22.0,0.9285714285714265,50,34,16,14,49,37
2022-12-28,243.88,9.05,9.72,3.5,3.1,6.0,0.0,56.0,140.5,1.6142857142857123,6.366666666666666,33.0,12,18.5,0.45714285714285513,62,23,15,22,45,33
2022-12-29,243.92,11.05,9.71,7.5,0.6,6.0,4.0,50.0,137.5,1.2714285714285694,6.566666666666666,37.0,12,11.0,0.42857142857142655,56,36,8,19,53,28
2022-12-30,243.93,9.05,9.72,0.0,1.5,6.0,0.0,36.0,137.5,1.4428571428571408,6.766666666666667,20.0,12,11.0,0.2857142857142837,67,24,9,14,54,32
2022-12-31,243.87,8.38,9.72,0.0,3.0,3.0,0.0,23.5,137.0,1.7428571428571409,6.866666666666666,14.0,12,13.0,-0.27142857142857346,66,18,16,28,44,28
2023-01-01,243.79,8.53,9.71,5.0,1.0,5.0,5.0,23.5,142.0,1.7142857142857122,7.033333333333333,12.0,1,8.0,-0.3857142857142878,58,24,18,13,57,30
2023-01-02,243.72,8.19,9.7,4.0,-2.1,9.0,5.0,20.0,146.0,1.2571428571428551,7.333333333333333,15.0,1,6.5,0.12857142857142656,56,25,19,14,49,37
2023-01-03,243.61,7.69,9.7,2.0,-0.6,10.0,5.0,22.0,146.0,0.9285714285714265,7.666666666666667,19.0,1,5.5,0.12857142857142653,67,26,7,11,54,35
2023-01-04,243.45,6.82,11.02,0.0,-0.2,6.0,1.0,18.5,146.0,0.45714285714285513,7.866666666666666,20.0,1,5.5,0.7571428571428552,72,22,6,27,52,21
2023-01-05,243.13,6.52,12.04,0.0,0.4,4.0,1.0,11.0,143.5,0.42857142857142655,8.0,17.0,1,7.5,1.2999999999999978,63,22,15,14,64,22
2023-01-06,242.79,6.42,11.51,0.0,0.5,3.0,0.0,11.0,137.0,0.2857142857142837,8.1,17.0,1,7.5,1.9285714285714266,52,28,20,18,47,35
2023-01-07,242.55,6.5,10.11,2.0,-0.9,6.0,4.0,13.0,138.0,-0.27142857142857346,8.3,21.0,1,8.0,2.957142857142855,58,28,14,16,53,31
2023-01-08,242.32,6.33,10.11,0.0,0.2,6.0,0.0,8.0,136.5,-0.3857142857142878,8.5,16.0,1,8.0,3.5714285714285694,55,27,18,22,52,26
2023-01-09,242.1,6.49,10.1,2.5,1.5,3.0,0.0,6.5,139.0,0.12857142857142656,8.6,11.0,1,5.5,3.642857142857141,64,20,16,12,55,33
2023-01-10,241.91,7.05,8.98,1.0,-0.6,6.0,6.0,5.5,137.5,0.12857142857142653,8.8,12.0,1,4.5,3.585714285714283,73,17,10,23,46,31
2023-01-11,241.82,6.97,8.25,0.0,4.2,5.0,0.0,5.5,137.5,0.7571428571428552,8.966666666666667,11.0,1,5.0,2.9428571428571404,19,54,27,17,47,36
2023-01-12,241.83,10.52,8.26,2.0,4.2,0.0,0.0,7.5,129.0,1.2999999999999978,8.966666666666667,10.0,1,3.0,2.2285714285714264,23,43,34,12,51,37
2023-01-13,242.02,11.2,8.27,0.0,4.9,0.0,0.0,7.5,110.0,1.9285714285714266,8.866666666666667,10.0,1,19.5,1.8714285714285694,22,48,30,20,50,30
2023-01-14,242.3,17.67,8.29,2.5,6.3,0.0,0.0,8.0,105.5,2.957142857142855,8.533333333333333,6.0,1,19.5,0.7428571428571408,13,63,24,12,54,34
2023-01-15,243.18,22.31,8.33,0.0,4.5,0.0,0.0,8.0,94.0,3.5714285714285694,7.8,6.0,1,19.5,-0.3714285714285735,21,46,33,57,25,18
2023-01-16,243.75,15.05,8.33,0.0,2.0,0.0,0.0,5.5,92.5,3.642857142857141,7.266666666666667,6.0,1,21.5,-1.0571428571428592,24,50,26,61,24,15
2023-01-17,244.01,11.52,9.49,0.0,-1.0,0.0,0.0,4.5,89.5,3.585714285714283,6.866666666666666,0.0,1,22.5,-1.342857142857145,24,41,35,56,30,14
2023-01-18,244.05,10.15,10.15,0.5,-0.3,0.0,0.0,5.0,85.0,2.9428571428571404,6.3,0.0,1,33.5,-2.3428571428571447,27,44,29,55,26,19
2023-01-19,244.01,8.97,10.15,0.0,-0.8,0.0,0.0,3.0,85.0,2.2285714285714264,5.833333333333333,0.0,1,39.5,-2.785714285714288,22,51,27,12,58,30
2023-01-20,243.93,9.64,10.64,16.5,2.4,2.0,2.0,19.5,101.5,1.8714285714285694,5.566666666666666,2.0,1,23.5,-3.5571428571428596,23,56,21,16,52,32
2023-01-21,243.83,8.95,12.14,2.5,-1.6,5.0,4.0,19.5,90.5,0.7428571428571408,5.566666666666666,6.0,1,24.5,-3.857142857142859,20,53,27,22,50,28
2023-01-22,243.6,7.95,12.14,0.0,-3.3,2.0,1.0,19.5,76.5,-0.3714285714285735,5.066666666666666,7.0,1,25.0,-4.02857142857143,12,65,23,17,57,26
2023-01-23,243.35,7.64,10.83,2.0,-2.8,6.0,6.0,21.5,66.0,-1.0571428571428592,4.5,13.0,1,27.0,-4.157142857142859,20,60,20,22,52,26
2023-01-24,243.21,7.72,10.07,1.0,-3.0,6.0,2.0,22.5,62.0,-1.342857142857145,4.266666666666667,15.0,1,26.0,-4.100000000000002,26,49,25,23,54,23
2023-01-25,243.06,7.42,8.92,11.5,-7.3,20.0,18.0,33.5,66.0,-2.3428571428571447,4.433333333333334,33.0,1,30.0,-3.2714285714285736,10,59,31,18,54,28
2023-01-26,243.04,8.01,8.18,6.0,-3.9,24.0,6.0,39.5,72.0,-2.785714285714288,4.966666666666667,39.0,1,26.0,-2.914285714285716,69,18,13,14,50,36
2023-01-27,243.02,7.5,8.17,0.5,-3.0,21.0,0.0,23.5,69.0,-3.5571428571428596,5.466666666666667,37.0,1,25.5,-2.771428571428573,57,32,11,14,60,26
2023-01-28,242.97,7.19,8.17,3.5,-3.7,20.0,9.0,24.5,65.0,-3.857142857142859,5.933333333333334,42.0,1,23.0,-2.5714285714285734,58,34,8,17,20,63
2023-01-29,242.91,7.19,8.16,0.5,-4.5,20.0,0.0,25.0,65.5,-4.02857142857143,6.4,41.0,1,22.5,-2.1571428571428592,61,23,16,12,34,54
2023-01-30,242.85,7.06,7.55,4.0,-3.7,22.0,8.0,27.0,69.5,-4.157142857142859,7.033333333333333,43.0,1,18.5,-1.6000000000000019,50,32,18,22,26,52
2023-01-31,242.87,7.06,6.56,0.0,-2.6,22.0,0.0,26.0,64.5,-4.100000000000002,7.6,41.0,1,19.0,-0.8000000000000019,61,29,10,22,30,48
2023-02-01,242.9,7.58,6.59,15.5,-1.5,19.0,7.0,30.0,76.0,-3.2714285714285736,7.933333333333334,30.0,2,3.5,-0.4285714285714305,56,30,14,17,53,30
2023-02-02,242.97,7.4,6.57,2.0,-1.4,21.0,3.0,26.0,76.0,-2.914285714285716,8.3,27.0,2,3.5,-0.42857142857143055,72,21,7,21,55,24
2023-02-03,242.99,6.59,6.58,0.0,-2.0,16.0,0.0,25.5,76.0,-2.771428571428573,8.633333333333333,27.0,2,17.5,-0.7142857142857163,59,33,8,30,47,23
2023-02-04,242.99,6.71,6.55,1.0,-2.3,17.0,5.0,23.0,77.0,-2.5714285714285734,9.066666666666666,23.0,2,17.0,-0.11428571428571635,62,25,13,15,52,33
2023-02-05,243.02,7.08,6.57,0.0,-1.6,16.0,0.0,22.5,77.0,-2.1571428571428592,9.5,23.0,2,17.0,0.48571428571428366,57,31,12,11,56,33
2023-02-06,243.03,6.61,6.6,0.0,0.2,13.0,0.0,18.5,75.0,-1.6000000000000019,9.733333333333333,15.0,2,22.0,0.5857142857142836,53,28,19,8,28,64
2023-02-07,243.05,7.11,6.61,0.5,3.0,11.0,3.0,19.0,75.5,-0.8000000000000019,9.9,18.0,2,25.0,-0.12857142857143064,65,23,12,14,23,63
2023-02-08,243.07,6.77,6.59,0.0,1.1,8.0,2.0,3.5,73.0,-0.4285714285714305,10.066666666666666,13.0,2,26.5,-0.7857142857142877,57,27,16,15,31,54
2023-02-09,243.07,6.59,6.58,2.0,-1.4,12.0,6.0,3.5,74.0,-0.42857142857143055,10.266666666666667,16.0,2,24.5,-0.9714285714285735,52,29,19,12,26,62
2023-02-10,243.07,6.88,6.54,14.0,-4.0,27.0,19.0,17.5,88.0,-0.7142857142857163,11.0,35.0,2,10.5,-0.07142857142857359,54,32,14,13,34,53
2023-02-11,243.09,6.6,6.59,0.5,1.9,28.0,1.0,17.0,86.5,-0.11428571428571635,11.933333333333334,31.0,2,11.0,0.2999999999999979,56,24,20,19,18,63
2023-02-12,243.09,6.6,6.59,0.0,2.6,13.0,1.0,17.0,86.5,0.48571428571428366,12.366666666666667,32.0,2,36.0,0.3285714285714264,56,21,23,24,20,56
2023-02-13,243.1,6.94,6.6,5.0,0.9,9.0,1.0,22.0,89.0,0.5857142857142836,12.666666666666666,33.0,2,32.0,0.19999999999999782,58,31,11,20,24,56
